general|special|toefl|11-119|6|你的toefl跟目标值差距较大，鉴于你处于{grade}，如果你的申请目标不变的话，请尽量安排时间再刷一次toefl分数，争取拿到合格的分数。|怎样复习托福可以考到100？<br><a href="https://www.zhihu.com/question/19702291">https://www.zhihu.com/question/19702291</a><br>怎样才能快速达到托福110+？<br><a href="https://www.zhihu.com/question/22990672">https://www.zhihu.com/question/22990672</a>
general|special|toefl|120-1000|5|你的toefl还没考，鉴于你处于{grade}上学期，你应该尽量在本学期结束拿到你的toefl成绩，所以请尽量把精力放在toefl的复习上，争取尽快拿到满意的成绩，以免影响最后的申请。|toefl的how
general|special|toefl|1-10|5|你的toefl跟目标值差距较小，鉴于你处于{grade}，不推荐再刷一次toefl。|怎样复习托福可以考到100？<br><a href="https://www.zhihu.com/question/19702291">https://www.zhihu.com/question/19702291</a><br>怎样才能快速达到托福110+？<br><a href="https://www.zhihu.com/question/22990672">https://www.zhihu.com/question/22990672</a>
general|special|toefl|11-119|5|你的toefl跟目标值差距较大，鉴于你处于{grade}，如果你的申请目标不变的话，请尽量安排时间再刷一次toefl分数，争取拿到合格的分数。|怎样复习托福可以考到100？<br><a href="https://www.zhihu.com/question/19702291">https://www.zhihu.com/question/19702291</a><br>怎样才能快速达到托福110+？<br><a href="https://www.zhihu.com/question/22990672">https://www.zhihu.com/question/22990672</a>

#IELTS监测
general|special|ielts|9-1000|34|你的ielts还没考，鉴于你处于{grade}，你可以开始着手ielts的复习准备，争取在大三结束之前拿到满意的ielts分数。|雅思要怎么准备？<br><a href="https://www.zhihu.com/question/19709258">https://www.zhihu.com/question/19709258</a><br>
general|special|ielts|0.5-1|34|你的ielts跟目标值差距较小，鉴于你处于{grade}，如果有精力的话，可以尝试再刷一次ielts。|雅思要怎么准备？<br><a href="https://www.zhihu.com/question/19709258">https://www.zhihu.com/question/19709258</a><br>
general|special|ielts|1.1-8.9|34|你的ielts跟目标值差距较大，鉴于你处于{grade}，可以趁热打铁再考一次，争取拿到满意的分数。|雅思要怎么准备？<br><a href="https://www.zhihu.com/question/19709258">https://www.zhihu.com/question/19709258</a><br>
general|special|ielts|9-1000|6|你的ielts还没考，鉴于你处于{grade}下学期，你应该尽量在本学期结束拿到你的ielts成绩，所以请尽量把精力放在ielts的复习上，争取尽快拿到满意的成绩，以免影响最后的申请。|IELTS的how
general|special|ielts|0.5-1|6|你的ielts跟目标值差距较小，鉴于你处于{grade}，不推荐再刷一次ielts。|雅思要怎么准备？<br><a href="https://www.zhihu.com/question/19709258">https://www.zhihu.com/question/19709258</a><br>
general|special|ielts|1.1-8.9|6|你的ielts跟目标值差距较大，鉴于你处于{grade}，如果你的申请目标不变的话，请尽量安排时间再刷一次ielts分数，争取拿到合格的分数。|雅思要怎么准备？<br><a href="https://www.zhihu.com/question/19709258">https://www.zhihu.com/question/19709258</a><br>
general|special|ielts|9-1000|5|你的toefl还没考，鉴于你处于{grade}上学期，你应该尽量在本学期结束拿到你的ielts成绩，所以请尽量把精力放在ielts的复习上，争取尽快拿到满意的成绩，以免影响最后的申请。|IELTS的how
general|special|ielts|0.5-1|5|你的ielts跟目标值差距较小，鉴于你处于{grade}，不推荐再刷一次ielts。|雅思要怎么准备？<br><a href="https://www.zhihu.com/question/19709258">https://www.zhihu.com/question/19709258</a><br>
general|special|ielts|1.1-8.9|5|你的ielts跟目标值差距较大，鉴于你处于{grade}，如果你的申请目标不变的话，请尽量安排时间再刷一次ielts分数，争取拿到合格的分数。|雅思要怎么准备？<br><a href="https://www.zhihu.com/question/19709258">https://www.zhihu.com/question/19709258</a><br>

#compare为比较用，第一项举例，gre在gpa之前，所以两者都在在优先级为前三的时候，如果gre比gpa优先级高，则前一个what和how给gre，后一个给gpa
#比较理由  大的项   小的项   学期    大项what   大项how    小项what    小项how（特殊理由触发时）

general|compare|toefl|gpa|56|你的托福成绩和目标值差距很大，虽然你的gpa也没有达到目标值，但我们还是建议你先去参加托福考试，因为你已经处于大三，应该优先准备托福考试，再考虑弥补gpa。|怎样复习托福可以考到100？<br><a href="https://www.zhihu.com/question/19702291">https://www.zhihu.com/question/19702291</a><br>怎样才能快速达到托福110+？<br><a href="https://www.zhihu.com/question/22990672">https://www.zhihu.com/question/22990672</a>|你的gpa没有达到要求，并且托福距离目标值也差距很大，因为你已经处于大三，在保证能拿到合格的托福分数的基础上，想办法弥补gpa。|本校海外交换项目<br>海外项目是提升眼界，熟悉海外教学环境氛围的好机会，同时也是证明学生在不同环境下的学习和适应能力。如果能够通过表现赢得海外教授的认可，将有机会为后期海外科研机会打基础。<br>你要注意收集学校所有的项目信息，并通过学长，老师了解项目的具体情况，申请合适的项目。<br>名校Summer School<br>这是可以自由申请的项目，如果英语水平达标，申请难度不大。如果资金充裕，是个很好的选择。

general|compare|gpa|toefl|56|你的托福成绩和目标值差距很大，虽然你的gpa也没有达到目标值，但我们还是建议你优先想办法弥补gpa，因为你已经处于大三，gpa成为申请的硬伤对申请非常不利。|本校海外交换项目<br>海外项目是提升眼界，熟悉海外教学环境氛围的好机会，同时也是证明学生在不同环境下的学习和适应能力。如果能够通过表现赢得海外教授的认可，将有机会为后期海外科研机会打基础。<br>你要注意收集学校所有的项目信息，并通过学长，老师了解项目的具体情况，申请合适的项目。<br>名校Summer School<br>这是可以自由申请的项目，如果英语水平达标，申请难度不大。如果资金充裕，是个很好的选择。|你的gpa没有达到要求，并且托福成绩距离目标值也差距很大，因为你已经处于大三，在能想到方法弥补gpa的基础上，抓紧时间准备托福考试。|怎样复习托福可以考到100？<br><a href="https://www.zhihu.com/question/19702291">https://www.zhihu.com/question/19702291</a><br>怎样才能快速达到托福110+？<br><a href="https://www.zhihu.com/question/22990672">https://www.zhihu.com/question/22990672</a>

general|compare|gpa|gre|56|你的gre成绩和目标值差距很大，虽然你的gpa也没有达到目标值，但我们还是建议你优先想办法弥补gpa，因为你已经处于大三，gpa成为申请的硬伤对申请非常不利。|本校海外交换项目<br>海外项目是提升眼界，熟悉海外教学环境氛围的好机会，同时也是证明学生在不同环境下的学习和适应能力。如果能够通过表现赢得海外教授的认可，将有机会为后期海外科研机会打基础。<br>你要注意收集学校所有的项目信息，并通过学长，老师了解项目的具体情况，申请合适的项目。<br>名校Summer School<br>这是可以自由申请的项目，如果英语水平达标，申请难度不大。如果资金充裕，是个很好的选择。|你的gpa没有达到要求，并且gre成绩距离目标值也差距很大，因为你已经处于大三，在能想到方法弥补gpa的基础上，抓紧时间准备gre考试。|学期内每天复习计划:<br>*目标:单词积累，做题，完成本阶段Verbal至少155<br>*复习时间:每天三个小时*<br>详细安排:DAY1:<br>1.看完17天背完gre单词方法论<br>记录背单词方法<br>看陈琦或者GRE、GMAT长难句前言<br>2.整理熟悉复习资料<br>DAY2-12:<br>1.两个半小时全神贯注背诵3000<br>3个list（只看单词和意思，不看同义词什么的）<br>2.半个小时模拟测试随机复查刚刚背的<br> 12天时把31个list所有刷一遍了，模测不会的反复复习<br>DAY13-23<br>1.每天一个半小时3000<br> 一天3list（看同义词反义词）<br>2.每天3list助记<br>3.每天长难句10句 详细分析<br>4.阅读24套 每天一套18分钟左右 做完要分析错误总结<br>DAY24-30<br>*应有状态:3000至少认真两遍后，类反正确率在6/10<br>1.每天3套24套填空 （40题28分钟）<br>2.每天3套阅读24套（电子版机考）<br>3.长难句每天＞10句（30天时所有长难句分析完）<br>4.总结复习所有每天错误和不会的词<br>全天备考复习计划:<br>*状态:3000至少认真刷5遍后，类反刷到2/3 <br>*目标：冲330，作文4.5+

general|compare|gre|gpa|56|你的托福成绩和目标值差距很大，虽然你的gpa也没有达到目标值，但我们还是建议你先去参加gre考试，因为你已经处于大三，应该优先准备gre考试，再考虑弥补gpa。|学期内每天复习计划:<br>*目标:单词积累，做题，完成本阶段Verbal至少155<br>*复习时间:每天三个小时*<br>详细安排:DAY1:<br>1.看完17天背完gre单词方法论<br>记录背单词方法<br>看陈琦或者GRE、GMAT长难句前言<br>2.整理熟悉复习资料<br>DAY2-12:<br>1.两个半小时全神贯注背诵3000<br>3个list（只看单词和意思，不看同义词什么的）<br>2.半个小时模拟测试随机复查刚刚背的<br> 12天时把31个list所有刷一遍了，模测不会的反复复习<br>DAY13-23<br>1.每天一个半小时3000<br> 一天3list（看同义词反义词）<br>2.每天3list助记<br>3.每天长难句10句 详细分析<br>4.阅读24套 每天一套18分钟左右 做完要分析错误总结<br>DAY24-30<br>*应有状态:3000至少认真两遍后，类反正确率在6/10<br>1.每天3套24套填空 （40题28分钟）<br>2.每天3套阅读24套（电子版机考）<br>3.长难句每天＞10句（30天时所有长难句分析完）<br>4.总结复习所有每天错误和不会的词<br>全天备考复习计划:<br>*状态:3000至少认真刷5遍后，类反刷到2/3 <br>*目标：冲330，作文4.5+|你的gpa没有达到要求，并且gre成绩距离目标值也差距很大，因为你已经处于大三，在保证能拿到合格的gre分数的基础上，想办法弥补gpa。|本校海外交换项目<br>海外项目是提升眼界，熟悉海外教学环境氛围的好机会，同时也是证明学生在不同环境下的学习和适应能力。如果能够通过表现赢得海外教授的认可，将有机会为后期海外科研机会打基础。<br>你要注意收集学校所有的项目信息，并通过学长，老师了解项目的具体情况，申请合适的项目。<br>名校Summer School<br>这是可以自由申请的项目，如果英语水平达标，申请难度不大。如果资金充裕，是个很好的选择。

general|compare|toefl|gre|56|你的托福成绩和目标值差距很大，虽然你的gre成绩也没有达到目标值，但我们建议你先考托福，因为托福相对gre的词汇少一点。|怎样复习托福可以考到100？<br><a href="https://www.zhihu.com/question/19702291">https://www.zhihu.com/question/19702291</a><br>怎样才能快速达到托福110+？<br><a href="https://www.zhihu.com/question/22990672">https://www.zhihu.com/question/22990672</a>|你的托福成绩没有达到要求，并且gre成绩距离目标值也差距很大，因为你已经处于大三，可以先考完托福，再去冲刺gre。|学期内每天复习计划:<br>*目标:单词积累，做题，完成本阶段Verbal至少155<br>*复习时间:每天三个小时*<br>详细安排:DAY1:<br>1.看完17天背完gre单词方法论<br>记录背单词方法<br>看陈琦或者GRE、GMAT长难句前言<br>2.整理熟悉复习资料<br>DAY2-12:<br>1.两个半小时全神贯注背诵3000<br>3个list（只看单词和意思，不看同义词什么的）<br>2.半个小时模拟测试随机复查刚刚背的<br> 12天时把31个list所有刷一遍了，模测不会的反复复习<br>DAY13-23<br>1.每天一个半小时3000<br> 一天3list（看同义词反义词）<br>2.每天3list助记<br>3.每天长难句10句 详细分析<br>4.阅读24套 每天一套18分钟左右 做完要分析错误总结<br>DAY24-30<br>*应有状态:3000至少认真两遍后，类反正确率在6/10<br>1.每天3套24套填空 （40题28分钟）<br>2.每天3套阅读24套（电子版机考）<br>3.长难句每天＞10句（30天时所有长难句分析完）<br>4.总结复习所有每天错误和不会的词<br>全天备考复习计划:<br>*状态:3000至少认真刷5遍后，类反刷到2/3 <br>*目标：冲330，作文4.5+

general|compare|gre|toefl|56|你的gre成绩和目标值差距很大，虽然你的托福成绩也没有达到目标值，但我们还是建议你先去参加gre考试，因为你的gre差距更大，应该优先选择提高gre分数。|学期内每天复习计划:<br>*目标:单词积累，做题，完成本阶段Verbal至少155<br>*复习时间:每天三个小时*<br>详细安排:DAY1:<br>1.看完17天背完gre单词方法论<br>记录背单词方法<br>看陈琦或者GRE、GMAT长难句前言<br>2.整理熟悉复习资料<br>DAY2-12:<br>1.两个半小时全神贯注背诵3000<br>3个list（只看单词和意思，不看同义词什么的）<br>2.半个小时模拟测试随机复查刚刚背的<br> 12天时把31个list所有刷一遍了，模测不会的反复复习<br>DAY13-23<br>1.每天一个半小时3000<br> 一天3list（看同义词反义词）<br>2.每天3list助记<br>3.每天长难句10句 详细分析<br>4.阅读24套 每天一套18分钟左右 做完要分析错误总结<br>DAY24-30<br>*应有状态:3000至少认真两遍后，类反正确率在6/10<br>1.每天3套24套填空 （40题28分钟）<br>2.每天3套阅读24套（电子版机考）<br>3.长难句每天＞10句（30天时所有长难句分析完）<br>4.总结复习所有每天错误和不会的词<br>全天备考复习计划:<br>*状态:3000至少认真刷5遍后，类反刷到2/3 <br>*目标：冲330，作文4.5+|你的gre成绩没有达到要求，并且托福成绩距离目标值也差距很大，因为你已经处于大三，在保证能拿到合格的gre分数的基础上，想办法冲刺托福。|怎样复习托福可以考到100？<br><a href="https://www.zhihu.com/question/19702291">https://www.zhihu.com/question/19702291</a><br>怎样才能快速达到托福110+？<br><a href="https://www.zhihu.com/question/22990672">https://www.zhihu.com/question/22990672</a>
